node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,is_ad,timestamp
4780,159,88,11924,300,3934,True,53.14333333333333,3080,244.91668540319765,1,67,66,14,1,88,59,9,-21,7,5,1,67,66,14,1,88,59,9,-21,7,5,1,67,66,14,1,88,59,9,-21,7,5,1,67,66,14,1,88,59,9,-21,7,5,1,55,73,28,1,76,66,20,-21,7,8,1,37,85,49,1,55,81,43,-18,4,6,8.982146526069662e-17,0,-5.314285714285707,30,3.3142857142857136,19,6.199999999999998,35,0.4285714285714251,3,-0.4285714285714277,3,0.4000000000000002,3,2.8283801078796387,True,2025-11-29T23:15:04.622083
8877,34,2,6761,300,3820,True,40.473333333333336,2208,177.5742359941016,1,118,112,15,1,111,112,15,7,0,0,1,118,112,15,1,111,112,15,7,0,0,1,118,112,15,1,111,112,15,7,0,0,1,118,112,15,1,111,112,15,7,0,0,1,116,163,34,1,110,161,34,6,2,0,1,92,104,29,1,84,100,29,8,4,0,8.982146526069662e-17,0,-3.885714285714272,26,3.2285714285714326,59,3.6285714285714277,19,0.057142857142857204,2,0.7428571428571425,4,0.0,0,1.6430091857910156,True,2025-11-29T23:15:06.265591
8878,1219,728,17592,300,5292,True,74.58666666666667,3080,281.91318253832844,1,0,0,0,1,143,155,1,-143,-155,-1,1,0,0,0,1,143,155,1,-143,-155,-1,1,0,0,0,1,143,155,1,-143,-155,-1,1,0,0,0,1,140,198,1,-140,-198,-1,1,0,0,0,1,106,400,56,-106,-400,-56,1,0,0,0,1,64,173,122,-64,-173,-122,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,14.542857142857136,79,-24.80000000000002,245,-21.99999999999999,121,3.4271528720855713,True,2025-11-29T23:15:09.693260
8883,94,467,11902,300,6550,True,45.21,2995,204.40161259964003,1,32,73,103,1,34,86,68,-2,-13,35,1,32,73,103,1,34,86,68,-2,-13,35,1,32,73,103,1,34,86,68,-2,-13,35,1,32,73,103,1,34,86,68,-2,-13,35,1,30,91,152,1,32,112,114,-2,-21,38,1,19,19,39,1,23,20,33,-4,-1,6,8.982146526069662e-17,0,-2.0285714285714262,13,-6.1714285714285655,72,-4.942857142857133,113,-0.2857142857142858,2,1.0285714285714271,20,-3.8857142857142812,32,7.396344184875488,True,2025-11-29T23:15:17.090107
2740,119,2,6839,300,1506,True,11.556666666666667,864,70.95120475055765,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,188,12,0,2,175,11,0,13,1,0,1,206,48,0,2,188,45,0,18,3,0,8.982146526069662e-17,0,2.57142857142859,18,5.1428571428571415,36,0.0,0,0.714285714285715,5,0.2857142857142857,2,0.0,0,1.3830649852752686,True,2025-11-29T23:15:18.473797
10939,349,64,15367,300,7396,True,57.233333333333334,6070,388.53112130461585,1,0,0,0,1,42,94,87,-42,-94,-87,1,0,0,0,1,42,94,87,-42,-94,-87,1,0,0,0,1,42,94,87,-42,-94,-87,1,0,0,0,1,42,94,87,-42,-94,-87,1,0,0,0,1,40,110,92,-40,-110,-92,1,0,0,0,1,26,94,105,-26,-94,-105,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.457142857142853,16,-1.3714285714285768,16,-3.0000000000000067,18,15.374882936477661,True,2025-11-29T23:15:33.849436
2752,140,300,13556,300,5730,True,52.83,3080,257.3892922533233,1,44,83,72,1,59,83,58,-15,0,14,1,44,83,72,1,59,83,58,-15,0,14,1,44,83,72,1,59,83,58,-15,0,14,1,44,83,72,1,59,83,58,-15,0,14,1,44,111,117,1,68,112,93,-24,-1,24,1,36,85,166,1,54,79,147,-18,6,19,8.982146526069662e-17,0,-1.1428571428571392,8,2.6857142857142895,28,17.285714285714285,94,-1.2000000000000017,9,0.7714285714285711,7,1.5714285714285723,10,4.353018045425415,True,2025-11-29T23:15:38.203178
6850,223,45,12282,300,3988,True,32.61666666666667,2208,159.87106176193643,1,47,103,7,2,117,126,14,-70,-23,-7,1,47,103,7,2,117,126,14,-70,-23,-7,1,47,103,7,2,117,126,14,-70,-23,-7,1,47,103,7,2,117,126,14,-70,-23,-7,1,33,107,25,2,92,150,13,-59,-43,12,1,17,134,139,2,62,197,85,-45,-63,54,8.982146526069662e-17,0,-5.485714285714281,30,4.771428571428575,31,20.399999999999988,132,4.514285714285711,25,-7.428571428571429,40,10.342857142857138,61,2.808785915374756,True,2025-11-29T23:15:41.012575
4803,9,0,2863,300,2201,True,20.573333333333334,1134,113.7493646380302,1,121,87,0,1,119,87,0,2,0,0,1,121,87,0,1,119,87,0,2,0,0,1,121,87,0,1,119,87,0,2,0,0,1,121,87,0,1,119,87,0,2,0,0,1,120,92,0,1,118,92,0,2,0,0,1,112,136,5,1,110,136,5,2,0,0,8.982146526069662e-17,0,-1.3714285714285748,9,7.428571428571435,49,0.714285714285714,5,1.7964293052139324e-16,0,0.0,0,0.0,0,0.5980110168457031,True,2025-11-29T23:15:41.611237
4804,59,4,8617,300,3872,True,41.00666666666667,2208,176.14302887773397,1,100,168,36,1,95,164,36,5,4,0,1,100,168,36,1,95,164,36,5,4,0,1,100,168,36,1,95,164,36,5,4,0,1,100,168,36,1,95,164,36,5,4,0,1,124,280,62,1,121,276,62,3,4,0,1,90,176,112,1,90,169,112,0,7,0,8.982146526069662e-17,0,0.628571428571429,34,10.742857142857149,112,13.085714285714287,76,-0.8857142857142853,5,0.4285714285714284,3,0.0,0,2.115687131881714,True,2025-11-29T23:15:43.727855
712,60,0,6831,300,2825,True,38.43666666666667,1482,169.07436033361836,2,193,52,7,2,173,52,7,20,0,0,2,193,52,7,2,173,52,7,20,0,0,2,193,52,7,2,173,52,7,20,0,0,2,193,52,7,2,173,52,7,20,0,0,1,145,100,8,1,125,100,8,20,0,0,1,109,123,20,1,97,120,20,12,3,0,-0.2285714285714284,1,-16.114285714285696,84,14.25714285714286,71,1.9428571428571428,13,-1.1428571428571421,8,0.4285714285714284,3,0.0,0,1.609264850616455,True,2025-11-29T23:15:45.337967
713,81,0,8137,300,5492,True,39.11666666666667,2208,191.49347174831374,1,58,26,56,1,54,25,56,4,1,0,1,58,26,56,1,54,25,56,4,1,0,1,58,26,56,1,54,25,56,4,1,0,1,58,26,56,1,54,25,56,4,1,0,1,64,29,66,1,57,27,66,7,2,0,1,56,36,62,1,51,32,62,5,4,0,8.982146526069662e-17,0,0.22857142857142979,8,1.685714285714288,10,1.7142857142857253,10,0.40000000000000013,3,0.5142857142857142,3,0.0,0,3.9039528369903564,True,2025-11-29T23:15:49.242634
714,27,0,5658,300,3004,True,32.36333333333334,1446,135.46629835087725,1,170,30,0,1,155,30,0,15,0,0,1,170,30,0,1,155,30,0,15,0,0,1,170,30,0,1,155,30,0,15,0,0,1,170,30,0,1,155,30,0,15,0,0,1,95,79,1,1,86,79,1,9,0,0,1,74,116,29,1,68,116,29,6,0,0,8.982146526069662e-17,0,-20.142857142857117,96,16.485714285714284,86,4.228571428571427,29,-1.7999999999999978,9,0.0,0,0.0,0,1.4116432666778564,True,2025-11-29T23:15:50.654874
6868,57,104,10004,300,4168,True,29.423333333333332,1391,127.51652489862725,1,63,89,57,1,61,84,57,2,5,0,1,63,89,57,1,61,84,57,2,5,0,1,63,89,57,1,61,84,57,2,5,0,1,63,89,57,1,61,84,57,2,5,0,1,64,109,67,1,63,104,67,1,5,0,1,61,85,63,1,62,81,63,-1,4,0,8.982146526069662e-17,0,-0.1999999999999929,3,1.142857142857145,24,1.7142857142857186,10,-0.5142857142857139,3,-0.14285714285714265,1,0.0,0,2.692439079284668,True,2025-11-29T23:15:53.347830
727,33,8,6005,300,2315,True,1.8833333333333333,290,19.632873509046565,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,103,201,3,1,98,198,3,5,3,0,8.982146526069662e-17,0,1.0000000000000104,7,0.28571428571430735,2,0.2857142857142857,2,-0.4285714285714277,3,0.14285714285714296,1,0.0,0,1.522165060043335,True,2025-11-29T23:15:54.870536
10971,1095,163,17599,300,4875,True,46.92666666666667,1482,175.41602346675427,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,57,61,37,-57,-61,-37,1,0,0,0,1,76,91,72,-76,-91,-72,1,0,0,0,1,52,34,29,-52,-34,-29,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-0.9142857142857171,24,1.2857142857142796,57,-1.8571428571428588,43,3.6305010318756104,True,2025-11-29T23:15:58.501910
10972,268,43,13847,300,5703,True,15.54,1134,87.8283272450675,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,6,24,61,1,47,106,147,-41,-82,-86,8.982146526069662e-17,0,-1.14285714285714,8,-3.857142857142853,27,-8.285714285714269,58,0.5714285714285658,4,5.1428571428571335,36,-4.000000000000004,28,4.366204023361206,True,2025-11-29T23:16:02.868994
4842,35,7,6000,300,4530,True,24.833333333333332,2208,145.55699532790888,1,99,49,13,1,88,49,13,11,0,0,1,99,49,13,1,88,49,13,11,0,0,1,99,49,13,1,88,49,13,11,0,0,1,99,49,13,1,88,49,13,11,0,0,1,103,63,13,1,97,62,13,6,1,0,1,84,86,23,1,78,85,23,6,1,0,8.982146526069662e-17,0,-1.7999999999999918,19,6.485714285714285,37,1.4285714285714282,10,-1.1428571428571412,5,0.22857142857142848,1,0.0,0,4.68863320350647,True,2025-11-29T23:16:07.558321
10987,1081,85,17124,300,4579,True,46.11333333333334,2208,203.46185675835054,1,0,0,0,1,102,43,3,-102,-43,-3,1,0,0,0,1,102,43,3,-102,-43,-3,1,0,0,0,1,102,43,3,-102,-43,-3,1,0,0,0,1,102,43,3,-102,-43,-3,1,0,0,0,1,79,76,22,-79,-76,-22,1,0,0,0,1,31,28,15,-31,-28,-15,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,12.114285714285705,71,-0.6857142857142893,48,-3.342857142857142,19,3.795891761779785,True,2025-11-29T23:16:11.355057
4846,50,24,9343,300,3906,True,36.516666666666666,2208,183.8118867816285,1,87,117,22,1,82,115,22,5,2,0,1,87,117,22,1,82,115,22,5,2,0,1,87,117,22,1,82,115,22,5,2,0,1,87,117,22,1,82,115,22,5,2,0,1,87,176,39,1,80,171,39,7,5,0,1,61,136,73,1,60,126,73,1,10,0,8.982146526069662e-17,0,-3.71428571428571,26,7.771428571428574,59,8.742857142857142,51,-0.3999999999999997,6,1.3999999999999995,8,0.0,0,2.118036985397339,True,2025-11-29T23:16:13.473615
4851,341,27,15084,300,3894,True,44.63,2319,189.76485387622932,1,0,0,0,1,119,91,11,-119,-91,-11,1,0,0,0,1,119,91,11,-119,-91,-11,1,0,0,0,1,119,91,11,-119,-91,-11,1,0,0,0,1,119,91,11,-119,-91,-11,1,0,0,0,1,134,100,14,-134,-100,-14,1,0,0,0,1,99,189,72,-99,-189,-72,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.571428571428562,35,-14.771428571428572,98,-8.971428571428568,61,3.2321040630340576,True,2025-11-29T23:16:16.706281
11021,565,56,14827,300,6111,True,33.3,1482,130.85998879209285,1,0,0,0,1,50,106,13,-50,-106,-13,1,0,0,0,1,50,106,13,-50,-106,-13,1,0,0,0,1,50,106,13,-50,-106,-13,1,0,0,0,1,50,106,13,-50,-106,-13,1,0,0,0,1,36,147,25,-36,-147,-25,1,0,0,0,1,27,96,45,-27,-96,-45,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.485714285714278,23,-2.0857142857142934,51,-5.599999999999999,32,5.173537015914917,True,2025-11-29T23:16:21.880343
2833,10,0,1303,300,7302,True,47.81333333333333,3080,259.6949206708176,1,4,0,0,2,2,0,0,2,0,0,1,4,0,0,2,2,0,0,2,0,0,1,4,0,0,2,2,0,0,2,0,0,1,4,0,0,2,2,0,0,2,0,0,1,3,0,0,2,1,0,0,2,0,0,1,3,0,0,2,1,0,0,2,0,0,8.982146526069662e-17,0,-0.2285714285714281,1,0.0,0,0.0,0,1.7964293052139324e-16,0,0.0,0,0.0,0,5.551231861114502,True,2025-11-29T23:16:27.432599
796,14,0,1472,300,2829,True,40.02,3150,244.94191066454925,1,172,32,1,1,164,32,1,8,0,0,1,172,32,1,1,164,32,1,8,0,0,1,172,32,1,1,164,32,1,8,0,0,1,172,32,1,1,164,32,1,8,0,0,1,171,37,1,1,163,37,1,8,0,0,1,118,77,22,1,109,77,22,9,0,0,8.982146526069662e-17,0,-7.79999999999999,54,6.857142857142856,45,2.9999999999999987,21,0.14285714285714313,1,0.0,0,0.0,0,0.3630959987640381,True,2025-11-29T23:16:27.796303
801,562,131,15501,300,4425,True,58.67,3080,245.7516112527715,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,129,177,112,-129,-177,-112,1,0,0,0,1,121,160,315,-121,-160,-315,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-1.6000000000000045,12,1.971428571428544,17,-40.657142857142844,254,3.3346269130706787,True,2025-11-29T23:16:31.133550
27429,259,44,13323,300,4327,True,35.47,3080,221.09141947770533,1,23,32,19,1,68,164,60,-45,-132,-41,1,23,32,19,1,68,164,60,-45,-132,-41,1,23,32,19,1,68,164,60,-45,-132,-41,1,23,32,19,1,68,164,60,-45,-132,-41,1,25,59,36,1,72,202,67,-47,-143,-31,1,16,36,130,1,47,77,105,-31,-41,25,8.982146526069662e-17,0,-0.8285714285714272,9,2.8857142857142866,27,17.31428571428571,111,1.8285714285714258,16,12.057142857142852,102,10.285714285714281,66,3.376680374145508,True,2025-11-29T23:16:34.511065
811,402,71,16115,300,6553,True,32.49,2319,163.61903892884843,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,61,115,150,-61,-115,-150,1,0,0,0,1,49,134,209,-49,-134,-209,1,0,0,0,1,37,95,200,-37,-95,-200,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.457142857142854,24,1.2285714285714153,39,-12.200000000000015,59,5.702781915664673,True,2025-11-29T23:16:40.214467
58157,159,0,11274,300,4826,True,33.89333333333333,1391,133.96495296241557,1,92,94,58,1,103,70,30,-11,24,28,1,92,94,58,1,103,70,30,-11,24,28,1,92,94,58,1,103,70,30,-11,24,28,1,92,94,58,1,103,70,30,-11,24,28,1,66,91,82,1,71,57,32,-5,34,50,1,29,36,44,1,34,13,14,-5,23,30,8.982146526069662e-17,0,-11.228571428571419,63,-8.542857142857136,58,0.057142857142866064,38,1.3714285714285703,6,0.7142857142857156,11,2.1714285714285717,22,3.4007649421691895,True,2025-11-29T23:16:43.616261
815,218,90,12431,300,3241,True,32.986666666666665,2319,182.99194833531757,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,46,51,13,1,99,50,11,-53,1,2,1,45,55,13,1,103,59,11,-58,-4,2,1,35,67,39,1,79,74,25,-44,-7,14,8.982146526069662e-17,0,-1.6571428571428524,11,2.628571428571431,16,3.7142857142857135,26,0.857142857142854,14,-1.571428571428571,8,1.7142857142857137,12,2.9874517917633057,True,2025-11-29T23:16:46.604342
2869,174,9,11050,300,5051,True,49.06666666666667,3080,268.01326252424315,1,43,170,123,1,58,117,102,-15,53,21,1,43,170,123,1,58,117,102,-15,53,21,1,43,170,123,1,58,117,102,-15,53,21,1,43,170,123,1,58,117,102,-15,53,21,1,44,210,158,1,58,161,137,-14,49,21,1,27,219,377,1,42,175,332,-15,44,45,8.982146526069662e-17,0,-2.1999999999999975,17,10.428571428571441,49,39.285714285714285,254,0.08571428571428424,1,-1.6285714285714281,9,3.4285714285714284,24,3.1581010818481445,True,2025-11-29T23:16:49.763067
823,193,279,13969,300,4304,True,39.276666666666664,2995,232.0533131033087,1,81,90,56,1,125,129,92,-44,-39,-36,1,81,90,56,1,125,129,92,-44,-39,-36,1,81,90,56,1,125,129,92,-44,-39,-36,1,81,90,56,1,125,129,92,-44,-39,-36,1,87,100,67,1,132,146,111,-45,-46,-44,1,66,78,106,1,99,114,139,-33,-36,-33,8.982146526069662e-17,0,-1.6285714285714203,21,-0.8571428571428473,22,8.085714285714285,50,1.485714285714281,12,-0.17142857142857232,10,-0.2571428571428609,11,3.367309093475342,True,2025-11-29T23:16:53.131007
824,152,121,13196,300,4451,True,37.96333333333333,2208,173.98626954127414,1,75,119,67,1,105,165,53,-30,-46,14,1,75,119,67,1,105,165,53,-30,-46,14,1,75,119,67,1,105,165,53,-30,-46,14,1,75,119,67,1,105,165,53,-30,-46,14,1,78,147,114,1,113,187,99,-35,-40,15,1,46,91,132,1,71,101,131,-25,-10,1,8.982146526069662e-17,0,-3.885714285714283,32,-1.5999999999999932,56,13.314285714285713,65,0.2857142857142815,10,5.65714285714285,36,-1.7714285714285687,14,3.0223443508148193,True,2025-11-29T23:16:56.153947
4921,127,20,11322,300,3835,True,62.34,3080,301.779772461089,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,65,135,22,1,73,156,18,-8,-21,4,1,73,166,30,1,81,191,25,-8,-25,5,1,34,89,54,1,36,104,37,-2,-15,17,8.982146526069662e-17,0,-3.742857142857137,39,-3.914285714285695,77,5.257142857142856,32,0.8571428571428571,6,0.5142857142857117,10,1.9428571428571426,13,2.6510281562805176,True,2025-11-29T23:16:58.805508
9024,37,138,8438,300,3650,True,34.61,2208,187.00434371069207,1,43,88,1,1,39,79,1,4,9,0,1,43,88,1,1,39,79,1,4,9,0,1,43,88,1,1,39,79,1,4,9,0,1,43,88,1,1,39,79,1,4,9,0,1,43,88,1,1,39,79,1,4,9,0,1,30,148,8,1,29,130,8,1,18,0,8.982146526069662e-17,0,-1.857142857142855,13,8.571428571428575,60,0.9999999999999996,7,-0.42857142857142855,3,1.2857142857142858,9,0.0,0,2.0943050384521484,True,2025-11-29T23:17:00.900411
834,70,16,10473,300,5698,True,71.13,3080,278.29116604736123,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,75,102,25,1,84,101,23,-9,1,2,1,31,66,67,1,43,63,61,-12,3,6,1,14,33,48,1,19,28,35,-5,5,13,8.982146526069662e-17,0,-12.485714285714279,61,-12.94285714285713,69,6.885714285714286,42,0.31428571428571356,7,0.7428571428571427,4,1.914285714285714,11,3.5609333515167236,True,2025-11-29T23:17:04.463290
835,47,36,10193,300,2752,True,50.39666666666667,3080,258.47211194934664,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,107,57,0,1,105,57,0,2,0,0,1,112,103,7,1,110,103,6,2,0,1,1,34,34,18,1,35,36,18,-1,-2,0,8.982146526069662e-17,0,-9.999999999999977,78,0.6571428571428639,69,3.1714285714285704,18,-0.42857142857142844,3,-0.28571428571428553,2,0.08571428571428572,1,2.197113037109375,True,2025-11-29T23:17:06.661422
836,128,90,12597,300,3278,True,75.40333333333334,6070,410.4220274979835,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,58,55,32,1,87,70,35,-29,-15,-3,1,77,70,80,1,94,90,69,-17,-20,11,1,40,68,74,1,54,87,57,-14,-19,17,8.982146526069662e-17,0,-0.9428571428571368,37,3.142857142857145,15,10.114285714285712,48,3.1714285714285686,15,-1.0000000000000009,5,4.057142857142855,20,2.7199649810791016,True,2025-11-29T23:17:09.381866
2885,730,103,16571,300,2968,True,66.34333333333333,3080,302.7460742198907,1,0,0,0,2,105,59,0,-105,-59,0,1,0,0,0,2,105,59,0,-105,-59,0,1,0,0,0,2,105,59,0,-105,-59,0,1,0,0,0,2,105,59,0,-105,-59,0,1,0,0,0,2,122,72,7,-122,-72,-7,1,0,0,0,2,91,54,16,-91,-54,-16,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.5428571428571453,31,-0.40000000000000113,18,-2.885714285714285,16,3.049675941467285,True,2025-11-29T23:17:12.432075
837,48,14,6819,300,2897,True,32.92666666666667,2208,169.57584720577267,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,84,44,5,2,76,41,5,8,3,0,1,72,124,101,2,65,110,101,7,14,0,8.982146526069662e-17,0,-1.7142857142857004,12,11.428571428571425,80,13.714285714285708,96,-0.1428571428571424,1,1.5714285714285712,11,0.0,0,1.7492799758911133,True,2025-11-29T23:17:14.181911
839,36,31,9509,300,3865,True,71.88,6070,429.14127308692485,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,36,68,38,1,32,65,38,4,3,0,1,35,108,63,1,32,101,63,3,7,0,1,38,96,164,1,35,89,162,3,7,2,8.982146526069662e-17,0,0.20000000000000154,3,7.4285714285714315,40,20.142857142857135,126,-0.2285714285714281,1,0.9142857142857141,4,0.28571428571428553,2,2.24409818649292,True,2025-11-29T23:17:16.426628
11079,186,85,12928,300,4273,True,21.643333333333334,666,86.33869037433655,1,52,63,20,1,138,136,23,-86,-73,-3,1,52,63,20,1,138,136,23,-86,-73,-3,1,52,63,20,1,138,136,23,-86,-73,-3,1,52,63,20,1,138,136,23,-86,-73,-3,1,53,72,30,1,143,158,40,-90,-86,-10,1,24,51,39,1,112,138,52,-88,-87,-13,8.982146526069662e-17,0,-3.9142857142857066,29,-0.9428571428571368,21,3.5714285714285716,19,-0.6285714285714309,4,-3.114285714285718,14,-2.028571428571428,10,3.0963501930236816,True,2025-11-29T23:17:19.523504
841,171,130,12182,300,4485,True,45.156666666666666,3080,243.04212005786607,1,40,61,20,1,52,53,16,-12,8,4,1,40,61,20,1,52,53,16,-12,8,4,1,40,61,20,1,52,53,16,-12,8,4,1,40,61,20,1,52,53,16,-12,8,4,1,54,103,46,1,70,112,33,-16,-9,13,1,39,69,65,1,56,85,57,-17,-16,8,8.982146526069662e-17,0,1.0571428571428614,15,4.742857142857143,42,8.657142857142855,45,-1.0571428571428578,5,-4.885714285714284,24,1.3428571428571425,9,2.9313242435455322,True,2025-11-29T23:17:22.455362
840,64,98,10704,300,5615,True,45.63666666666666,2995,235.9526181013656,1,64,130,84,1,67,128,84,-3,2,0,1,64,130,84,1,67,128,84,-3,2,0,1,64,130,84,1,67,128,84,-3,2,0,1,64,130,84,1,67,128,84,-3,2,0,1,62,174,135,1,67,172,133,-5,2,2,1,20,72,123,1,24,69,114,-4,3,9,8.982146526069662e-17,0,-6.457142857142857,44,-4.514285714285703,102,9.942857142857143,51,-0.31428571428571417,2,0.14285714285714296,1,1.4571428571428564,9,3.6305410861968994,True,2025-11-29T23:17:26.086448
54103,6,0,3272,300,1551,True,55.56333333333333,6070,382.2064965288906,1,110,12,0,1,109,12,0,1,0,0,1,110,12,0,1,109,12,0,1,0,0,1,110,12,0,1,109,12,0,1,0,0,1,110,12,0,1,109,12,0,1,0,0,1,145,14,0,1,143,14,0,2,0,0,1,6,2,0,1,4,2,0,2,0,0,8.982146526069662e-17,0,-11.857142857142842,139,-1.2571428571428558,12,0.0,0,0.22857142857142868,1,0.0,0,0.0,0,0.48459601402282715,True,2025-11-29T23:17:26.572856
2904,72,2,10146,300,2649,True,63.92333333333333,6070,386.87575626923035,1,118,36,11,1,112,34,11,6,2,0,1,118,36,11,1,112,34,11,6,2,0,1,118,36,11,1,112,34,11,6,2,0,1,118,36,11,1,112,34,11,6,2,0,1,154,70,18,1,152,63,18,2,7,0,1,113,95,26,1,115,97,22,-2,-2,4,8.982146526069662e-17,0,2.3714285714285874,41,11.342857142857142,59,2.742857142857143,15,-1.4857142857142844,8,-0.14285714285714246,9,0.5714285714285711,4,2.2908618450164795,True,2025-11-29T23:17:28.864276
23385,186,67,13594,300,4755,True,22.99,683,87.51043690135862,1,31,91,129,1,67,132,127,-36,-41,2,1,31,91,129,1,67,132,127,-36,-41,2,1,31,91,129,1,67,132,127,-36,-41,2,1,31,91,129,1,67,132,127,-36,-41,2,1,22,101,125,1,53,135,116,-31,-34,9,1,18,63,42,1,50,94,53,-32,-31,-11,8.982146526069662e-17,0,-2.6285714285714255,13,-3.1428571428571352,38,-12.771428571428553,87,0.9999999999999961,5,2.0285714285714245,10,-1.2571428571428565,20,3.695786952972412,True,2025-11-29T23:17:32.560867
54106,69,0,8211,300,5760,True,64.07,2319,248.28802850721578,1,47,37,32,1,38,29,32,9,8,0,1,47,37,32,1,38,29,32,9,8,0,1,47,37,32,1,38,29,32,9,8,0,1,47,37,32,1,38,29,32,9,8,0,1,44,115,71,1,40,94,71,4,21,0,1,34,88,48,1,32,69,48,2,19,0,8.982146526069662e-17,0,-2.114285714285714,13,13.97142857142857,78,5.62857142857143,39,-1.428571428571427,7,2.6857142857142855,13,0.0,0,3.1256139278411865,True,2025-11-29T23:17:35.688244
