node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
23376,1040,17124,300,8408,True,3159083,7.601743221282959,1,0,0,0,1,6,20,41,0,-6,-20,-41,Top_Candidates,23376,2025-11-29T00:08:02.151493
9584,1037,17625,300,8916,True,3003821,7.398848056793213,1,0,0,0,1,16,60,105,0,-16,-60,-105,Top_Candidates,9584,2025-11-29T00:08:09.551111
832,1032,17177,300,8071,True,2207124,5.9011170864105225,1,0,0,0,1,19,77,140,0,-19,-77,-140,Top_Candidates,832,2025-11-29T00:08:15.453169
4221,1024,15593,300,6416,True,1068444,3.9391329288482666,1,0,0,0,1,21,44,43,0,-21,-44,-43,Top_Candidates,4221,2025-11-29T00:08:19.393384
10963,1022,17399,300,8485,True,2495064,6.162870168685913,1,0,0,0,1,20,45,97,0,-20,-45,-97,Top_Candidates,10963,2025-11-29T00:08:25.557013
9493,1019,16645,300,8028,True,2444217,6.204070806503296,1,0,0,0,1,11,66,57,0,-11,-66,-57,Top_Candidates,9493,2025-11-29T00:08:31.761909
3329,1009,17688,300,7597,True,2352609,6.058635711669922,1,0,0,0,1,42,48,47,0,-42,-48,-47,Top_Candidates,3329,2025-11-29T00:08:37.821303
3326,1001,17702,300,7219,True,1225826,4.272424221038818,1,0,0,0,1,16,48,80,0,-16,-48,-80,Top_Candidates,3326,2025-11-29T00:08:42.094898
3192,999,17814,300,10237,True,5671412,10.957714796066284,1,0,0,0,1,17,37,63,0,-17,-37,-63,Top_Candidates,3192,2025-11-29T00:08:53.053683
5879,996,16244,300,3967,True,156937,2.9144999980926514,1,0,0,0,1,50,81,102,0,-50,-81,-102,Top_Candidates,5879,2025-11-29T00:08:55.969083
23137,994,16103,300,6635,True,1626797,4.506557941436768,1,0,0,0,1,39,37,37,0,-39,-37,-37,Top_Candidates,23137,2025-11-29T00:09:00.476410
6622,989,16834,300,4383,True,291875,2.95291805267334,1,0,0,0,1,54,79,69,0,-54,-79,-69,Top_Candidates,6622,2025-11-29T00:09:03.431517
25831,985,16480,300,6533,True,988978,3.7738637924194336,1,0,0,0,1,32,77,44,0,-32,-77,-44,Top_Candidates,25831,2025-11-29T00:09:07.206101
6625,984,16857,300,8998,True,3408484,7.290625095367432,1,0,0,0,1,15,54,130,0,-15,-54,-130,Top_Candidates,6625,2025-11-29T00:09:14.497511
7529,982,17160,300,5541,True,585213,3.2572810649871826,1,0,0,0,1,17,54,42,0,-17,-54,-42,Top_Candidates,7529,2025-11-29T00:09:17.755543
60,981,17623,300,6330,True,1339959,4.248684883117676,1,0,0,0,1,43,50,52,0,-43,-50,-52,Top_Candidates,60,2025-11-29T00:09:22.005013
79829,977,15934,300,5519,True,751129,3.4737701416015625,1,0,0,0,1,31,38,26,0,-31,-38,-26,Top_Candidates,79829,2025-11-29T00:09:25.479579
9055,974,16451,300,9066,True,8042128,14.98752212524414,1,0,0,0,1,20,33,30,0,-20,-33,-30,Top_Candidates,9055,2025-11-29T00:09:40.467872
1499,969,17635,300,5174,True,297073,3.094701051712036,1,0,0,0,2,48,212,185,-1,-48,-212,-185,Top_Candidates,1499,2025-11-29T00:09:43.563274
1108,959,17354,300,8513,True,2922698,6.536244869232178,1,0,0,0,1,17,38,120,0,-17,-38,-120,Top_Candidates,1108,2025-11-29T00:09:50.100217
8473,954,17040,300,6136,True,1197874,4.091074228286743,1,0,0,0,1,39,64,66,0,-39,-64,-66,Top_Candidates,8473,2025-11-29T00:09:54.192565
2908,949,16126,300,3923,True,214634,2.82304310798645,1,0,0,0,1,80,71,32,0,-80,-71,-32,Top_Candidates,2908,2025-11-29T00:09:57.016364
79155,949,16703,300,4552,True,321444,3.0105793476104736,1,0,0,0,1,81,122,96,0,-81,-122,-96,Top_Candidates,79155,2025-11-29T00:10:00.027561
55832,949,17183,300,9879,True,6192979,11.599318027496338,1,0,0,0,1,5,18,55,0,-5,-18,-55,Top_Candidates,55832,2025-11-29T00:10:11.627555
4137,947,16695,300,4957,True,294092,2.948498010635376,1,0,0,0,1,59,65,24,0,-59,-65,-24,Top_Candidates,4137,2025-11-29T00:10:14.577599
367,946,16504,300,4815,True,211150,2.9802420139312744,1,0,0,0,1,80,195,94,0,-80,-195,-94,Top_Candidates,367,2025-11-29T00:10:17.558984
